U_ele_1 U_ele_2 band_gap delta_gap delta_band delta_mag mag_moment obj_func d_obj 
-4.075375434567063 0 0.0 0.0 2.2322279227854795 0.6899990338157487 [0.000,0.000,1.053,-0.000,-0.000,0.074] -2.729470082964922 0.9013185639676513
-2.858767822344161 0 0.0 0.0 2.1256860701448685 0.535832218765041 [-0.000,-0.000,1.428,-0.000,-0.000,0.122] -2.4028287177373007 0.32664136522762144
7.4538544596974425 0 2.2996659999999993 2.2996659999999993 0.596619761431534 0.06581286601670937 [0.000,0.000,2.865,0.000,0.000,0.120] -0.18014323653197692 2.222685481205324
4.616296313758326 0 1.5071320000000004 1.5071320000000004 0.8191276750549409 0.01829845166491771 [-0.000,-0.000,2.772,-0.000,-0.000,0.190] -0.33565249068712305 0.15550925415514613
9.12815412643059 0 2.5763870000000004 2.5763870000000004 0.7928091416721967 0.0918558653543691 [0.000,0.000,2.917,0.000,0.000,0.083] -0.3184919175595027 0.01716057312762037
5.348470354829065 0 1.932976000000001 1.932976000000001 0.7085990769892205 0.031051033262464244 [0.000,0.000,2.796,0.000,0.000,0.170] -0.251538409288321 0.06695350827118168
-3.144792468970279 0 0.0 0.0 2.1572803653109247 0.5823591389054238 [-0.000,-0.000,1.315,0.000,0.000,0.105] -2.496500370611352 2.244961961323031
4.891485365733301 0 1.7488679999999999 1.7488679999999999 0.7649971320723128 0.02320919358070563 [0.000,0.000,2.781,-0.000,-0.000,0.182] -0.2928796393727651 2.203620731238587
6.225817834080068 0 2.092015 2.092015 0.6326861249860359 0.045401908917283816 [0.000,0.000,2.825,-0.000,-0.000,0.150] -0.2011765330415896 0.09170310633117551
7.7609875456242285 0 2.3532220000000006 2.3532220000000006 0.6298713176565622 0.07021989271804205 [0.000,0.000,2.874,0.000,0.000,0.114] -0.20083435506987363 0.0003421779717159845
4.198572068367239 0 1.2584730000000004 1.2584730000000004 0.8998344068505439 0.011291589790636183 [0.000,0.000,2.758,-0.000,-0.000,0.200] -0.4049147298760351 0.20408037480616148
8.373874195073356 0 2.4509499999999997 2.4509499999999997 0.7034471715285826 0.07985403350280217 [-0.000,-0.000,2.893,0.000,0.000,0.100] -0.2506072948991149 0.15430743497692023
9.412373968678878 0 2.6280280000000005 2.6280280000000005 0.8383645717177767 0.09635005621863088 [0.000,0.000,2.927,-0.000,-0.000,0.078] -0.3560692442224322 0.10546194932331732
0.41696681107578293 0 0.0 0.0 1.3094446791661503 0.06398567548027195 [-0.000,-0.000,2.618,0.000,0.000,0.320] -0.8593697672316047 0.5033005230091725
8.637222332730811 0 2.4961699999999993 2.4961699999999993 0.7328004589625086 0.08426248671067493 [0.000,0.000,2.902,0.000,0.000,0.094] -0.27204833966116493 0.5873214275704398
-1.5757224203961062 0 0.0 0.0 1.9583628722163144 0.31109832314987923 [0.000,0.000,1.975,-0.000,-0.000,0.211] -1.9659836529709998 1.6939353133098347
6.086831924145336 0 2.0690910000000002 2.0690910000000002 0.6268054377212343 0.04329164661533053 [-0.000,-0.000,2.820,0.000,0.000,0.152] -0.19737961171178742 1.7686040412592123
